35.0,22,24,373.26239252090454,61.81210732460022,1965,"[(2, 22), (2, 62), (12, 42), (12, 82), (24, 6), (28, 8), (32, 30), (34, 92), (36, 62), (48, 86), (52, 18), (54, 62), (56, 46), (66, 44), (70, 0), (76, 86), (78, 70), (86, 36), (86, 96), (90, 30), (94, 64), (98, 20)]",rooms (flipped coords)
54.0,36.0,49,534.0016376972198,194.8057222366333,2460,"[(66, 0), (98, 0), (26, 4), (40, 6), (76, 6), (32, 8), (24, 10), (18, 12), (14, 16), (58, 16), (84, 16), (2, 26), (30, 26), (88, 32), (62, 38), (84, 38), (20, 40), (52, 46), (24, 48), (32, 48), (6, 58), (70, 58), (80, 58), (98, 58), (54, 64), (14, 66), (36, 66), (6, 72), (8, 84), (34, 84), (76, 84), (24, 88), (84, 90), (60, 96), (90, 96), (32, 98)]",pacman
27.0,17.0,13,327.9576950073242,28.814561367034912,1856,"[(8, 2), (2, 4), (72, 6), (64, 8), (32, 16), (74, 26), (76, 30), (26, 42), (86, 42), (2, 56), (32, 58), (70, 72), (86, 78), (30, 84), (14, 88), (96, 94), (56, 96)]",empty
